language_code,language,lemma,pos,rows_for_this_lemma_pos_in_extract,raw_frequency,frequency_per_million,sentence_count,sentence_dispersion,source_count,source_dispersion,arf_reduced_frequency,arf_per_million,frequency_band,sample_size_requested,sample_size_available,sample_size_taken,has_full_requested_sample,min_arf_per_million,sampling_method,random_seed,sentence_id,sentence_uid,sentence,selected_for_check
en,English,leave,VERB,50,13681,588.355,13441,0.013441,13370,0.015552,7988.646,343.554,very_high,50,13438,50,True,50,streamed_reservoir_sampling,20260603,438121,en_0fd25464e45b,"""It would take exceptional circumstances for one or two players to leave us; there won't be a fire sale, there's no open door at all.",True
en,English,leave,VERB,50,13681,588.355,13441,0.013441,13370,0.015552,7988.646,343.554,very_high,50,13438,50,True,50,streamed_reservoir_sampling,20260603,461874,en_843e97c84b99,Konttori left Varjo early last year.,True
en,English,leave,VERB,50,13681,588.355,13441,0.013441,13370,0.015552,7988.646,343.554,very_high,50,13438,50,True,50,streamed_reservoir_sampling,20260603,497087,en_ccdd525c855c,"Microsoft wanted to stop supporting Windows 10 computers on 14 October 2025, which would leave them vulnerable to hackers.",True
en,English,leave,VERB,50,13681,588.355,13441,0.013441,13370,0.015552,7988.646,343.554,very_high,50,13438,50,True,50,streamed_reservoir_sampling,20260603,537421,en_4bc3304a0703,“Officers attended and the occupant left the property.,True
en,English,leave,VERB,50,13681,588.355,13441,0.013441,13370,0.015552,7988.646,343.554,very_high,50,13438,50,True,50,streamed_reservoir_sampling,20260603,587783,en_6aa4d6bc5e53,Protester’s ‘we have 1028 days left’ countdown runs out in hours – what will happen?,True
en,English,leave,VERB,50,13681,588.355,13441,0.013441,13370,0.015552,7988.646,343.554,very_high,50,13438,50,True,50,streamed_reservoir_sampling,20260603,605685,en_20ec220d525f,"RSPCA animal welfare charity, reported that a handwritten note left with him stated he wouldn't walk on a lead or descend stairs and hadn't left the house for a year.",True
en,English,leave,VERB,50,13681,588.355,13441,0.013441,13370,0.015552,7988.646,343.554,very_high,50,13438,50,True,50,streamed_reservoir_sampling,20260603,608372,en_287b5f8c5cb6,"Salazar noted that it was unusual for Mendoza Olmos to leave her phone at home, saying she leads an active lifestyle and it's ""highly unusual"" that she hasn't returned.",True
en,English,leave,VERB,50,13681,588.355,13441,0.013441,13370,0.015552,7988.646,343.554,very_high,50,13438,50,True,50,streamed_reservoir_sampling,20260603,618919,en_ddf8e134bd25,Share or comment on this article: Aussie influencer shares 'unimaginable loss' after one-year-old son dies 'without any warning': 'Our darling prince has left his physical body',True
en,English,leave,VERB,50,13681,588.355,13441,0.013441,13370,0.015552,7988.646,343.554,very_high,50,13438,50,True,50,streamed_reservoir_sampling,20260603,620393,en_6abcf9c0cea5,"She added: “This will stop the condensation, leaving you with dry windows in the morning.”",True
en,English,leave,VERB,50,13681,588.355,13441,0.013441,13370,0.015552,7988.646,343.554,very_high,50,13438,50,True,50,streamed_reservoir_sampling,20260603,650448,en_779fbdfe2b86,Sooners wide receiver Keontez Lewis (9) leaves the field after an injury against the Temple Owls in the first half at Lincoln Financial Field.,True
en,English,leave,VERB,50,13681,588.355,13441,0.013441,13370,0.015552,7988.646,343.554,very_high,50,13438,50,True,50,streamed_reservoir_sampling,20260603,653371,en_31200ef68ac1,"“So we left at five in the afternoon, we go to the hotel, there’s a knock on the door, I look through the hole, ‘Oh champagne for the newlyweds’.",True
en,English,leave,VERB,50,13681,588.355,13441,0.013441,13370,0.015552,7988.646,343.554,very_high,50,13438,50,True,50,streamed_reservoir_sampling,20260603,678579,en_2b001bbf7d7a,That left the youngster looking crestfallen and asking Szczerek: 'What are you doing?',True
en,English,leave,VERB,50,13681,588.355,13441,0.013441,13370,0.015552,7988.646,343.554,very_high,50,13438,50,True,50,streamed_reservoir_sampling,20260603,725821,en_bc0132a07ec1,"The Earl De Grey closed its doors for the final time in 2010, leaving the building unoccupied.",True
en,English,leave,VERB,50,13681,588.355,13441,0.013441,13370,0.015552,7988.646,343.554,very_high,50,13438,50,True,50,streamed_reservoir_sampling,20260603,730439,en_9b6936379c60,"The factory boss left Ryan Connor (Ryan Prescott) thrilled when she announced her plans to ask Lisa to marry her earlier this week, but he seemed disappointed when Carla explained that she wasn’t going to make it a big thing.",True
en,English,leave,VERB,50,13681,588.355,13441,0.013441,13370,0.015552,7988.646,343.554,very_high,50,13438,50,True,50,streamed_reservoir_sampling,20260603,734212,en_d94357f28c57,The fire was extinguished and eight people in total were left displaced.,True
en,English,leave,VERB,50,13681,588.355,13441,0.013441,13370,0.015552,7988.646,343.554,very_high,50,13438,50,True,50,streamed_reservoir_sampling,20260603,775469,en_a0b75b889ce6,"The number of employees who have left the plant is 1,849, including 1,100 VRS-1 confirmed staff.",True
en,English,leave,VERB,50,13681,588.355,13441,0.013441,13370,0.015552,7988.646,343.554,very_high,50,13438,50,True,50,streamed_reservoir_sampling,20260603,812553,en_054564eb9fc3,"The season is expected to continue the story where the Season 3 finale left off, providing a massive clue as to how the residents can escape the horrors of the town.",True
en,English,leave,VERB,50,13681,588.355,13441,0.013441,13370,0.015552,7988.646,343.554,very_high,50,13438,50,True,50,streamed_reservoir_sampling,20260603,849790,en_f3e8c96bdfbf,They encourage their caregivers (often spouses) to use the pets as a distraction when they need to leave veterans by themselves for a while.,True
en,English,leave,VERB,50,13681,588.355,13441,0.013441,13370,0.015552,7988.646,343.554,very_high,50,13438,50,True,50,streamed_reservoir_sampling,20260603,910374,en_292ce1f5ac0a,"Unfortunately, one person was left unimpressed due to the noise of the Pro Breeze Air Con Unit, as they explained: ""We bought this to keep our bedroom cool.",True
en,English,leave,VERB,50,13681,588.355,13441,0.013441,13370,0.015552,7988.646,343.554,very_high,50,13438,50,True,50,streamed_reservoir_sampling,20260603,914787,en_1affbe6dc4e8,"Using legislation to remove the methods by which left-leaning developers push AIs into their political corner is a great idea, but it is far from sufficient.",True
en,English,leave,VERB,50,13681,588.355,13441,0.013441,13370,0.015552,7988.646,343.554,very_high,50,13438,50,True,50,streamed_reservoir_sampling,20260603,918667,en_aa9461090283,View over Esthwaite Water At the B5285 road turn right then left beside Ees Wyke County House.,True
en,English,leave,VERB,50,13681,588.355,13441,0.013441,13370,0.015552,7988.646,343.554,very_high,50,13438,50,True,50,streamed_reservoir_sampling,20260603,928860,en_27138400a1f6,"We decided to enjoy our time together (we had regrets about our first go-round and at least wanted to enjoy each other's company before I left) and continue with a relationship.""",True
en,English,leave,VERB,50,13681,588.355,13441,0.013441,13370,0.015552,7988.646,343.554,very_high,50,13438,50,True,50,streamed_reservoir_sampling,20260603,949927,en_91b68a85a374,"'What goes on with the new rulers, Hayat Tahrir al-Sham, I leave that to the politicians.",True
en,English,leave,VERB,50,13681,588.355,13441,0.013441,13370,0.015552,7988.646,343.554,very_high,50,13438,50,True,50,streamed_reservoir_sampling,20260603,960199,en_734273f75518,"When washing piles are high, and energy costs keep going up, it can be tempting to leave towels for a few uses before throwing them in the machine.",True
en,English,leave,VERB,50,13681,588.355,13441,0.013441,13370,0.015552,7988.646,343.554,very_high,50,13438,50,True,50,streamed_reservoir_sampling,20260603,971292,en_b1757c2c8f92,"Whilst the argument is amongst numerous political conversations that have occurred this series, it has left audiences certain that Tate will be the next contestant eliminated.",True
en,English,leave,VERB,50,13681,588.355,13441,0.013441,13370,0.015552,7988.646,343.554,very_high,50,13438,50,True,50,streamed_reservoir_sampling,20260603,979973,en_a33272aa381d,"Without Hall, Newcastle must rethink their defensive strategy with Tino Livramento filling it at left-back against Brighton.",True
en,English,leave,VERB,50,13681,588.355,13441,0.013441,13370,0.015552,7988.646,343.554,very_high,50,13438,50,True,50,streamed_reservoir_sampling,20260603,983797,en_2e4bafcbe74f,"Wooden floors can be difficult to ; using the wrong mop or the wrong products can cause a grimey buildup, leave streaks or strip the finish.",True
en,English,main,ADJ,50,2873,123.554,2853,0.002853,2843,0.003307,1589.114,68.34,high,50,2853,50,True,50,streamed_reservoir_sampling,20260603,21376,en_c419198b2cc0,"After testing 23 different side bets across multiple table games, I discovered why these seemingly innocent additions consistently destroy bankrolls regardless of your main game skill level.",True
en,English,main,ADJ,50,2873,123.554,2853,0.002853,2843,0.003307,1589.114,68.34,high,50,2853,50,True,50,streamed_reservoir_sampling,20260603,35243,en_72fdd1f9690c,Also launching for the new season is the integration of Dynamic Standings into the main broadcast experience.,True
en,English,main,ADJ,50,2873,123.554,2853,0.002853,2843,0.003307,1589.114,68.34,high,50,2853,50,True,50,streamed_reservoir_sampling,20260603,80775,en_4efd3c05dbdb,"As Leroy's boss, Shaw is the main person in charge of missions.",True
en,English,main,ADJ,50,2873,123.554,2853,0.002853,2843,0.003307,1589.114,68.34,high,50,2853,50,True,50,streamed_reservoir_sampling,20260603,87337,en_dd4f7fb199a9,"As the shopping centre’s main entrance is located directly on Albany Highway, some pedestrians attempt a dangerous dash across the busy highway rather than walking the longer distance to the nearest traffic signals or the ageing footbridge.",True
en,English,main,ADJ,50,2873,123.554,2853,0.002853,2843,0.003307,1589.114,68.34,high,50,2853,50,True,50,streamed_reservoir_sampling,20260603,110112,en_0f3ce5e01088,Below are some of the main public affairs and government channels offered in this bouquet.,True
en,English,main,ADJ,50,2873,123.554,2853,0.002853,2843,0.003307,1589.114,68.34,high,50,2853,50,True,50,streamed_reservoir_sampling,20260603,127000,en_c6bed07f80f8,"But for all the frenetic carnage, Woo never loses sight of his two main characters and they endure to deliver justice.",True
en,English,main,ADJ,50,2873,123.554,2853,0.002853,2843,0.003307,1589.114,68.34,high,50,2853,50,True,50,streamed_reservoir_sampling,20260603,146063,en_53670816244d,"“By virtually eliminating one of the two main error types, Alice & Bob’s cat qubits allow for more efficient error-correcting codes that require far fewer qubits,” the company says.",True
en,English,main,ADJ,50,2873,123.554,2853,0.002853,2843,0.003307,1589.114,68.34,high,50,2853,50,True,50,streamed_reservoir_sampling,20260603,156858,en_cadc10182d84,"Choosing to kill himself to end his reign of terror, the shaken symbiote host ended the Spider Wars, allowing the main Peter Parker to go off to reunite with his beloved Mary Jane.",True
en,English,main,ADJ,50,2873,123.554,2853,0.002853,2843,0.003307,1589.114,68.34,high,50,2853,50,True,50,streamed_reservoir_sampling,20260603,197341,en_5c6c8a506618,"Each of the ships in the battle cruiser's hangar has a different utility, with some being better suited to flying and meeting Cylon ships where they jump in while others are best used to guard both the civilian ships and the main battle cruiser.",True
en,English,main,ADJ,50,2873,123.554,2853,0.002853,2843,0.003307,1589.114,68.34,high,50,2853,50,True,50,streamed_reservoir_sampling,20260603,230602,en_a188aa505124,"“Forensic medical examination of the bodies of six deceased persons … had revealed high or lethal levels of methanol,” Russia’s main investigative body said.",True
en,English,main,ADJ,50,2873,123.554,2853,0.002853,2843,0.003307,1589.114,68.34,high,50,2853,50,True,50,streamed_reservoir_sampling,20260603,235829,en_36f6bdf3bdc4,"For similar reasons, the system Tray’s only two main configuration pages have also been merged into a single new one.",True
en,English,main,ADJ,50,2873,123.554,2853,0.002853,2843,0.003307,1589.114,68.34,high,50,2853,50,True,50,streamed_reservoir_sampling,20260603,311010,en_5e7e77e22d12,"However, relocating its main listing to Wall Street would represent another significant blow to the London markets, which has suffered an exodus of companies in recent years.",True
en,English,main,ADJ,50,2873,123.554,2853,0.002853,2843,0.003307,1589.114,68.34,high,50,2853,50,True,50,streamed_reservoir_sampling,20260603,340097,en_d8804e575fd1,I had plans of leaving the country and that was my main focus.,True
en,English,main,ADJ,50,2873,123.554,2853,0.002853,2843,0.003307,1589.114,68.34,high,50,2853,50,True,50,streamed_reservoir_sampling,20260603,353210,en_acd3021c3be3,"In 2019, fire crews were called to tackle a suspected arson attack in outbuildings and worked to prevent the blaze spreading to the main building.",True
en,English,main,ADJ,50,2873,123.554,2853,0.002853,2843,0.003307,1589.114,68.34,high,50,2853,50,True,50,streamed_reservoir_sampling,20260603,384431,en_772f00e2ed37,"In Ukraine, high-level corruption ranks second among the main concerns of Ukrainians after the Russian-Ukrainian war, a survey conducted by the National Agency for the Prevention of Corruption revealed.",True
en,English,main,ADJ,50,2873,123.554,2853,0.002853,2843,0.003307,1589.114,68.34,high,50,2853,50,True,50,streamed_reservoir_sampling,20260603,386778,en_9e745c753291,"Iran sent a barrage of missiles into Israel on Friday that struck in several cities, according to Israeli broadcasters and the country’s main emergency service.",True
en,English,main,ADJ,50,2873,123.554,2853,0.002853,2843,0.003307,1589.114,68.34,high,50,2853,50,True,50,streamed_reservoir_sampling,20260603,460640,en_da9a58321ce8,"Kingseat Church and Hall consists of an entrance vestibule, main church hall, meeting room/office with cupboard storage, kitchen and WCs and can also be repurposed.",True
